,USD,EUR,JPY,GBP,CNY,CAD,CHF
2022-03-15,14399.64,15776.25,12227.96,18778.57,2265.02,11289.41,15392.45
2022-03-16,14392.61,15836.19,12215.76,18759.33,2257.06,11199.6,15339.03
2022-03-17,14382.56,15809.31,12157.7,18783.62,2265.68,11307.04,15305.48
2022-03-18,14361.45,15875.15,12098.95,18932.7,2262.25,11349.34,15271.64
2022-03-21,14411.7,15949.43,12125.96,18949.94,2266.17,11425.16,15411.93
2022-03-22,14412.71,15936.13,12090.19,18955.6,2268.68,11446.84,15492.54
2022-03-23,14429.79,15878.54,11977.91,19012.69,2268.44,11437.69,15447.8
2022-03-24,14422.76,15891.0,11926.54,19074.1,2262.93,11462.1,15436.97
2022-03-25,14432.81,15850.11,11867.14,18995.02,2265.53,11481.95,15459.31
2022-03-28,14412.71,15877.04,11860.36,18977.22,2266.65,11486.98,15547.69
2022-03-29,14431.8,15854.78,11578.79,18993.69,2266.05,11560.24,15415.3
2022-03-30,14435.82,15854.86,11670.97,18853.18,2265.69,11538.5,15408.07
2022-03-31,14420.75,16086.35,11854.3,18951.75,2271.27,11556.94,15583.26
2022-04-01,14428.79,16059.24,11815.26,18937.79,2274.72,11522.75,15613.88
2022-04-04,14435.82,15963.13,11782.42,18955.68,2269.43,11552.35,15629.95
2022-04-05,14433.81,15908.95,11774.05,18937.16,2268.58,11552.59,15573.81
2022-04-06,14419.74,15821.34,11742.46,18923.02,2266.36,11581.19,15572.07
2022-04-07,14435.82,15768.25,11663.42,18909.48,2270.75,11556.05,15482.43
2022-04-08,14430.8,15699.27,11665.97,18869.71,2267.6,11485.83,15468.75
2022-04-11,14436.83,15691.39,11634.16,18825.63,2268.55,11464.17,15438.81
2022-04-12,14441.85,15757.5,11523.06,18820.62,2267.31,11463.61,15459.06
2022-04-13,14435.82,15683.07,11488.0,18769.45,2266.4,11409.01,15470.82
2022-04-14,14430.8,15637.21,11446.66,18767.26,2266.64,11414.06,15488.68
2022-04-15,14430.8,15637.21,11446.66,18767.26,2266.64,11414.06,15488.68
2022-04-18,14420.75,15730.15,11497.05,18944.54,2263.18,11496.13,15423.26
2022-04-19,14427.78,15574.79,11396.35,18782.08,2265.95,11419.8,15277.19
2022-04-20,14418.74,15585.22,11234.8,18797.71,2261.23,11454.35,15243.41
2022-04-21,14422.76,15637.16,11230.93,18798.63,2250.46,11483.09,15217.09
2022-04-22,14419.74,15750.68,11261.9,18833.62,2238.15,11564.47,15212.3
2022-04-25,14432.81,15583.1,11252.78,18603.89,2223.58,11392.23,15104.98
2022-04-26,14524.26,15604.86,11337.34,18511.17,2214.74,11412.16,15146.79
2022-04-27,14484.06,15473.32,11326.29,18426.62,2214.69,11372.53,15095.42
2022-04-28,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-04-29,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-05-02,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-05-03,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-05-04,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-05-05,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-05-06,14490.09,15347.9,11325.69,18177.82,2211.15,11281.6,15009.42
2022-05-09,14552.4,15304.76,11117.19,18244.34,2201.27,11353.98,14985.48
2022-05-10,14606.67,15350.15,11135.68,17929.69,2171.67,11295.85,14703.71
2022-05-11,14618.73,15460.77,11242.58,18040.97,2176.7,11253.83,14721.78
2022-05-12,14618.73,15456.38,11261.64,18096.53,2175.96,11275.53,14790.3
2022-05-13,14657.93,15313.14,11392.76,17860.69,2158.69,11253.69,14712.37
2022-05-16,14657.93,15313.14,11392.76,17860.69,2158.69,11253.69,14712.37
2022-05-17,14692.1,15290.07,11409.57,17934.65,2166.59,11298.14,14690.63
2022-05-18,14724.26,15447.22,11383.27,18374.4,2183.51,11492.55,14781.91
2022-05-19,14755.41,15512.36,11417.94,18268.67,2187.93,11489.07,14802.78
2022-05-20,14804.66,15538.97,11580.62,18341.49,2188.23,11531.01,15170.26
2022-05-23,14734.31,15581.53,11506.68,18395.79,2208.12,11521.98,15149.4
2022-05-24,14738.33,15697.8,11556.76,18533.45,2213.36,11513.42,15209.83
2022-05-25,14726.27,15770.36,11558.17,18393.11,2207.94,11502.2,15293.66
2022-05-26,14726.27,15770.36,11558.17,18393.11,2207.94,11502.2,15293.66
2022-05-27,14718.23,15705.82,11585.51,18436.05,2205.37,11459.23,15288.49
2022-05-30,14650.89,15720.4,11532.5,18492.35,2183.93,11502.62,15282.04
2022-05-31,14616.72,15731.98,11483.01,18466.76,2195.33,11516.48,15278.27
2022-06-01,14616.72,15731.98,11483.01,18466.76,2195.33,11516.48,15278.27
2022-06-02,14664.96,15732.57,11463.27,18495.45,2204.43,11573.64,15261.69
2022-06-03,14598.63,15597.18,11238.36,18306.68,2187.78,11538.59,15195.83
2022-06-06,14503.16,15598.15,11157.99,18239.17,2177.78,11546.18,15139.0
2022-06-07,14534.31,15627.29,11116.96,18275.44,2188.51,11571.9,15132.02
2022-06-08,14536.32,15529.15,10950.15,18163.13,2179.98,11540.43,14899.88
2022-06-09,14549.39,15544.57,10874.8,18228.93,2176.0,11592.22,14870.59
2022-06-10,14627.78,15672.2,10941.57,18319.83,2192.25,11647.25,14946.13
2022-06-13,14641.85,15545.25,10940.63,18281.81,2189.08,11515.41,14957.45
2022-06-14,14745.36,15447.24,10976.97,18009.98,2191.58,11480.35,14877.77
2022-06-15,14802.65,15489.49,11031.11,17992.62,2197.8,11466.92,14973.35
2022-06-16,14819.73,15550.34,11011.84,17905.2,2205.71,11444.69,14862.83
2022-06-17,14814.71,15420.63,11128.0,17967.28,2208.51,11462.94,15123.22
2022-06-20,14902.14,15683.01,11075.54,18353.48,2224.6,11489.7,15437.83
2022-06-21,14910.18,15700.42,11062.61,18267.95,2230.36,11474.67,15449.36
2022-06-22,14878.02,15739.46,10997.95,18316.33,2223.09,11525.31,15424.03
2022-06-23,14934.3,15689.98,10957.74,18249.71,2224.78,11503.85,15432.78
2022-06-24,14909.18,15648.68,11007.96,18198.15,2222.86,11489.81,15413.19
2022-06-27,14920.23,15731.89,11063.5,18314.58,2229.73,11505.42,15553.25
2022-06-28,14876.01,15750.72,11023.35,18325.76,2224.28,11557.77,15529.82
2022-06-29,14911.19,15796.91,10989.16,18315.41,2231.75,11629.38,15626.9
2022-06-30,14922.24,15690.74,10960.15,18167.83,2227.57,11590.99,15627.02
2022-07-01,14956.41,15617.48,10978.79,18158.58,2235.37,11583.34,15651.33
2022-07-04,15030.78,15731.21,11094.46,18200.77,2243.57,11641.84,15701.22
2022-07-05,15034.8,15694.83,11107.27,18222.18,2244.97,11687.5,15659.62
2022-07-06,15064.95,15527.44,11092.67,18150.25,2248.53,11659.28,15625.92
2022-07-07,15090.08,15461.3,11159.65,18049.24,2250.91,11575.7,15571.23
2022-07-08,15060.93,15368.17,11058.76,18032.45,2247.8,11579.99,15510.74
2022-07-11,15055.91,15232.06,11095.0,17978.26,2247.15,11569.9,15415.08
2022-07-12,15043.84,15215.34,10995.35,17996.95,2242.57,11577.53,15363.4
2022-07-13,15067.97,15083.04,10975.29,17841.98,2237.43,11557.85,15309.87
2022-07-14,15059.92,15123.17,10990.24,17943.89,2241.56,11569.42,15390.82
2022-07-15,15074.0,15129.77,10833.69,17883.79,2237.49,11576.68,15312.88
2022-07-18,15074.0,15120.73,10853.97,17843.09,2228.6,11491.08,15375.36
2022-07-19,15060.93,15280.82,10910.55,18000.82,2233.86,11604.97,15445.52
2022-07-20,15066.96,15430.07,10941.08,18104.46,2234.49,11638.31,15531.35
2022-07-21,15058.92,15396.24,10904.36,18057.15,2230.19,11692.62,15529.46
2022-07-22,15092.08,15387.88,10888.95,18019.94,2231.2,11702.01,15506.09
2022-07-25,15099.12,15313.53,10974.79,18019.29,2230.63,11722.92,15586.99
2022-07-26,15066.96,15353.23,11049.4,18066.79,2230.42,11663.54,15608.58
2022-07-27,15058.92,15391.72,11023.29,18138.47,2228.61,11744.6,15613.19
2022-07-28,15095.1,15306.43,11021.54,18194.12,2233.33,11738.94,15691.37
2022-07-29,15032.79,15349.98,11089.4,18314.45,2229.49,11739.78,15672.22
2022-08-01,14934.3,15286.75,11246.55,18239.26,2219.72,11671.98,15692.23
2022-08-02,14948.37,15298.16,11273.28,18241.5,2213.88,11694.86,15720.23
2022-08-03,14962.44,15305.08,11438.3,18260.16,2213.12,11632.15,15715.2
2022-08-04,14991.58,15271.92,11249.87,18291.23,2219.92,11659.34,15652.1
2022-08-05,15003.65,15272.22,11184.23,18254.94,2221.12,11681.45,15609.29
2022-08-08,14978.52,15327.52,11240.92,18195.91,2220.06,11639.23,15664.63
2022-08-09,14989.58,15298.37,11100.1,18155.38,2218.12,11627.04,15658.18
2022-08-10,14936.31,15257.44,11069.67,18055.01,2210.99,11612.74,15664.72
2022-08-11,14949.38,15257.34,11078.54,18070.81,2212.2,11608.46,15711.38
2022-08-12,14873.0,15356.37,11227.45,18179.27,2207.17,11650.48,15818.97
2022-08-15,14761.44,15195.43,11076.34,17977.96,2191.85,11586.69,15670.32
2022-08-16,14800.64,15148.46,11087.45,17919.13,2187.18,11525.18,15683.63
2022-08-17,14800.64,15148.46,11087.45,17919.13,2187.18,11525.18,15683.63
2022-08-18,14840.83,15078.28,11105.08,17887.65,2185.69,11497.39,15674.73
2022-08-19,14896.11,15141.9,11012.95,17918.53,2193.06,11525.93,15625.84
2022-08-22,14932.29,15065.19,10922.6,17785.85,2191.99,11517.39,15599.97
2022-08-23,14956.41,14956.41,10930.65,17641.09,2187.83,11495.2,15582.84
2022-08-24,14967.47,14867.19,10902.88,17607.73,2182.48,11500.17,15508.72
2022-08-25,14925.25,14859.58,10930.25,17652.09,2174.87,11505.74,15501.92
2022-08-26,14901.14,14907.1,10918.19,17651.89,2175.48,11546.8,15489.75
2022-08-29,14888.07,14846.38,10869.58,17548.57,2169.64,11496.58,15434.45
2022-08-30,14961.43,14880.64,10787.68,17473.45,2162.49,11451.53,15436.89
2022-08-31,14949.38,14992.73,10798.45,17546.09,2162.6,11510.15,15410.14
2022-09-01,14927.26,14937.71,10770.81,17379.81,2165.69,11407.05,15292.76
2022-09-02,14958.42,15004.79,10738.28,17354.76,2166.73,11358.81,15321.54
2022-09-05,14974.5,14958.03,10676.24,17307.53,2169.62,11391.78,15289.46
2022-09-06,14994.6,14859.65,10667.76,17206.3,2160.04,11385.42,15255.47
2022-09-07,14959.42,14919.03,10567.55,17328.99,2154.57,11415.05,15281.87
2022-09-08,15001.64,14887.63,10423.6,17278.89,2153.34,11390.77,15279.73
2022-09-09,14979.52,14957.05,10415.46,17211.47,2151.43,11406.02,15341.58
2022-09-12,14920.23,15072.42,10479.16,17356.7,2156.04,11477.98,15554.87
2022-09-13,14913.19,15171.19,10442.68,17424.57,2153.84,11482.28,15615.91
2022-09-14,14935.31,15157.85,10501.55,17519.12,2157.22,11517.05,15716.42
2022-09-15,14997.61,14979.61,10467.34,17283.25,2153.34,11390.3,15622.51
2022-09-16,14973.5,14943.55,10428.68,17273.43,2147.85,11378.04,15558.5
2022-09-19,15013.69,14952.13,10466.15,17078.07,2138.85,11300.38,15574.37
2022-09-20,15054.9,15021.78,10491.22,17135.49,2145.15,11306.72,15546.16
2022-09-21,15049.88,15099.54,10486.99,17244.15,2147.25,11348.12,15629.74
2022-09-22,15086.06,14953.3,10494.65,17100.05,2139.56,11280.98,15589.6
2022-09-23,15108.17,14877.01,10365.81,17032.95,2130.13,11203.69,15455.93
2022-09-26,15110.17,14771.7,10617.04,16894.68,2126.4,11181.12,15421.69
2022-09-27,15194.59,14703.8,10565.0,16239.98,2124.26,11169.21,15457.37
2022-09-28,15230.77,14690.08,10554.93,16449.23,2129.82,11146.64,15395.5
2022-09-29,15319.22,14680.41,10594.94,16400.76,2116.59,11128.3,15467.71
2022-09-30,15323.24,14793.06,10588.93,16521.52,2126.46,11149.04,15567.65
2022-10-03,15308.16,15072.41,10610.04,17126.77,2157.54,11204.1,15682.98
2022-10-04,15369.47,15080.52,10596.71,17221.49,2160.61,11172.92,15557.72
2022-10-05,15352.38,15162.01,10614.2,17494.04,2158.2,11294.33,15509.02
2022-10-06,15271.98,15183.4,10573.23,17419.22,2146.9,11265.01,15542.42
2022-10-07,15272.99,15138.59,10560.77,17305.82,2147.04,11225.19,15587.86
2022-10-10,15322.23,15018.85,10576.54,17118.0,2153.96,11154.8,15480.13
2022-10-11,15375.5,14925.0,10573.17,17028.37,2154.46,11183.81,15417.13
2022-10-12,15438.81,14978.73,10603.58,17019.74,2148.85,11148.77,15434.18
2022-10-13,15449.86,15001.81,10569.79,16963.95,2154.73,11186.63,15549.38
2022-10-14,15433.78,14976.94,10511.33,17109.89,2146.68,11173.37,15444.59
2022-10-17,15466.95,15105.02,10486.07,17480.75,2153.87,11251.96,15494.84
2022-10-18,15557.4,15166.91,10467.2,17517.63,2160.15,11260.42,15555.84
2022-10-19,15546.34,15325.58,10437.29,17654.42,2162.49,11345.21,15654.36
2022-10-20,15568.45,15316.24,10424.84,17550.31,2156.86,11316.75,15596.52
2022-10-21,15656.9,15328.11,10446.99,17560.78,2164.74,11384.35,15599.18
2022-10-24,15688.05,15360.17,10427.42,17536.1,2164.73,11376.4,15608.45
2022-10-25,15667.95,15406.3,10497.79,17751.79,2158.54,11427.28,15669.52
2022-10-26,15694.08,15485.35,10542.14,17734.31,2147.81,11446.34,15662.75
2022-10-27,15673.98,15728.84,10660.4,18144.2,2169.95,11571.78,15872.38
2022-10-28,15650.86,15754.16,10742.58,18155.0,2164.05,11526.63,15858.61
2022-10-31,15619.71,15543.17,10617.71,17990.78,2155.51,11482.55,15707.67
2022-11-01,15673.98,15572.1,10589.81,18150.47,2149.48,11500.46,15688.1
2022-11-02,15725.24,15624.6,10631.63,18123.34,2162.73,11593.36,15772.56
2022-11-03,15730.26,15554.08,10678.34,18085.08,2161.43,11568.07,15755.47
2022-11-04,15759.41,15415.85,10653.29,17875.9,2154.1,11475.58,15642.09
2022-11-07,15814.68,15455.69,10700.78,17736.16,2177.61,11580.76,15648.8
2022-11-08,15770.46,15660.07,10688.94,17826.93,2175.39,11641.29,15833.8
2022-11-09,15762.42,15760.84,10743.2,18077.92,2172.93,11666.36,15902.36
2022-11-10,15732.27,15840.82,10812.56,18142.45,2170.84,11712.53,15975.09
2022-11-11,15779.5,15784.23,10792.35,17969.69,2176.27,11653.13,16016.54
2022-11-14,15570.47,15951.95,11029.59,18287.52,2191.42,11705.36,16168.71
2022-11-15,15576.5,16098.31,11174.76,18369.37,2214.87,11751.41,16483.07
2022-11-16,15641.82,16281.57,11228.07,18513.66,2224.16,11804.26,16642.0
2022-11-17,15688.05,16324.98,11258.83,18667.21,2218.33,11839.14,16650.45
2022-11-18,15765.43,16394.47,11322.49,18822.35,2212.85,11839.46,16698.9
2022-11-21,15770.46,16369.74,11275.89,18795.23,2214.17,11846.8,16584.77
2022-11-22,15785.53,16199.11,11203.36,18660.08,2203.54,11767.95,16503.43
2022-11-23,15794.58,16217.87,11137.06,18719.74,2206.35,11768.56,16500.81
2022-11-24,15778.5,16314.97,11175.37,18784.3,2207.03,11804.95,16605.45
2022-11-25,15725.24,16379.41,11313.94,18999.23,2199.58,11773.03,16698.78
2022-11-28,15746.34,16395.09,11345.44,19046.77,2199.58,11796.78,16657.51
2022-11-29,15807.65,16394.11,11422.54,19059.28,2195.63,11750.28,16697.63
2022-11-30,15815.68,16411.93,11450.68,19051.57,2207.6,11787.79,16693.77
2022-12-01,15820.71,16379.18,11421.25,18937.39,2215.79,11671.49,16604.44
2022-12-02,15695.08,16329.16,11495.7,18967.5,2219.33,11689.19,16620.86
2022-12-05,15506.15,16312.47,11508.2,18999.69,2202.73,11536.46,16562.86
2022-12-06,15486.05,16320.75,11464.35,19038.55,2224.24,11531.8,16543.16
2022-12-07,15653.88,16428.75,11428.69,19107.13,2238.8,11522.07,16591.29
2022-12-08,15697.09,16417.59,11426.87,19054.7,2248.83,11492.96,16684.83
2022-12-09,15702.12,16520.2,11482.35,19151.88,2252.17,11494.96,16707.94
2022-12-12,15664.93,16556.26,11482.87,19200.5,2253.98,11519.18,16782.65
2022-12-13,15720.21,16545.52,11499.79,19260.4,2254.12,11521.7,16804.07
2022-12-14,15739.31,16619.14,11455.94,19342.04,2255.4,11563.67,16851.51
2022-12-15,15697.09,16687.58,11582.86,19395.32,2258.83,11576.88,16891.31
2022-12-16,15708.15,16721.33,11567.12,19451.4,2255.59,11575.64,16961.61
2022-12-19,15695.08,16693.29,11439.56,19122.89,2250.84,11502.44,16914.62
2022-12-20,15699.1,16689.71,11562.16,19152.9,2248.74,11499.49,16884.38
2022-12-21,15686.04,16655.44,11836.73,19066.38,2248.86,11478.99,16919.47
2022-12-22,15679.0,16674.62,11905.99,19095.45,2250.43,11521.9,16928.31
2022-12-23,15671.97,16682.81,11874.5,19022.64,2245.07,11543.03,16962.84
2022-12-26,15683.02,16667.91,11836.24,18930.97,2245.08,11517.24,16845.35
2022-12-27,15714.18,16704.17,11841.88,18962.3,2257.1,11557.09,16864.33
2022-12-28,15737.3,16750.78,11842.35,19026.4,2258.77,11615.1,16900.02
2022-12-29,15781.51,16807.31,11792.21,19023.03,2264.79,11677.9,16987.63
2022-12-30,15809.66,16799.34,11816.77,19023.76,2268.57,11623.9,17056.49
2023-01-02,15669.96,16694.78,11855.91,18907.37,2253.6,11562.84,16953.33
2023-01-03,15649.86,16717.18,11951.02,18900.34,2269.02,11553.98,16918.77
2023-01-04,15667.95,16651.9,12036.53,18851.68,2273.19,11577.59,16910.9
2023-01-05,15693.08,16626.82,12050.28,18880.34,2277.33,11519.55,16888.81
2023-01-06,15688.05,16646.59,11845.4,18835.07,2282.0,11604.45,16897.94
2023-01-09,15713.17,16523.97,11698.31,18693.96,2289.82,11570.82,16751.78
2023-01-10,15651.87,16713.07,11840.43,19007.63,2309.18,11670.05,16928.26
2023-01-11,15666.94,16820.03,11855.42,19043.17,2309.8,11696.98,17014.49
2023-01-12,15604.64,16770.31,11785.09,18973.68,2304.02,11621.84,16932.12
2023-01-13,15442.83,16619.57,11737.35,18766.13,2285.32,11496.19,16564.23
2023-01-16,15252.89,16544.81,11875.5,18625.3,2271.77,11421.11,16432.76
2023-01-17,15094.09,16349.92,11797.79,18458.56,2249.02,11273.5,16310.88
2023-01-18,15229.77,16498.41,11837.22,18613.82,2250.66,11362.96,16493.14
2023-01-19,15212.68,16473.81,11687.68,18734.42,2245.71,11385.03,16562.53
2023-01-20,15188.57,16423.4,11849.41,18735.1,2240.37,11254.96,16585.03
2023-01-23,15188.57,16423.4,11849.41,18735.1,2240.37,11254.96,16585.03
2023-01-24,15196.6,16476.15,11787.62,18786.04,2243.34,11296.07,16593.8
2023-01-25,15004.65,16349.07,11561.6,18622.27,2212.26,11234.39,16321.82
2023-01-26,15032.79,16358.68,11523.79,18521.9,2216.41,11245.35,16267.49
2023-01-27,15038.82,16422.39,11607.61,18661.67,2217.3,11233.9,16398.23
2023-01-30,15052.89,16371.52,11584.49,18632.47,2219.37,11288.26,16315.73
2023-01-31,15053.9,16372.62,11606.71,18635.22,2230.04,11288.17,16318.59
2023-02-01,15066.96,16337.1,11581.06,18615.23,2231.41,11235.62,16278.05
2023-02-02,15065.95,16394.77,11575.84,18565.77,2233.78,11320.12,16460.12
2023-02-03,14942.34,16429.1,11616.53,18495.63,2222.64,11246.68,16463.57
2023-02-06,14972.49,16315.52,11641.78,18260.45,2220.05,11223.76,16370.53
2023-02-07,15130.27,16311.94,11472.76,18231.98,2231.08,11280.3,16332.33
2023-02-08,15214.69,16316.23,11510.58,18294.14,2241.94,11334.79,16423.46
2023-02-09,15197.61,16343.51,11606.54,18384.55,2241.3,11366.1,16533.52
2023-02-10,15195.6,16314.0,11594.38,18392.75,2239.52,11327.32,16534.93
2023-02-13,15215.7,16353.83,11687.3,18458.17,2238.43,11326.26,16528.03
2023-02-14,15292.08,16342.65,11571.76,18451.42,2240.96,11445.31,16582.17
2023-02-15,15243.84,16362.74,11540.5,18507.55,2235.3,11422.88,16601.87
2023-02-16,15269.97,16355.66,11458.78,18455.29,2230.46,11410.83,16529.52
2023-02-17,15251.88,16328.66,11396.46,18370.89,2224.93,11403.27,16526.04
2023-02-20,15275.0,16254.13,11324.04,18224.6,2220.82,11313.98,16435.33
2023-02-21,15243.84,16310.91,11370.91,18368.83,2222.62,11322.77,16515.54
2023-02-22,15254.9,16278.5,11330.14,18328.76,2218.96,11313.33,16491.78
2023-02-23,15294.09,16294.32,11359.25,18530.32,2218.46,11296.32,16518.08
2023-02-24,15262.93,16201.6,11315.93,18405.57,2214.91,11284.98,16388.84
2023-02-27,15292.08,16191.25,11339.23,18391.78,2204.68,11282.34,16349.92
2023-02-28,15350.37,16203.85,11281.23,18369.79,2204.09,11292.85,16311.09
2023-03-01,15316.2,16235.17,11199.33,18431.52,2205.8,11264.4,16319.87
2023-03-02,15326.25,16314.79,11273.45,18511.04,2223.84,11261.85,16306.26
2023-03-03,15349.36,16324.04,11224.39,18379.32,2221.49,11264.76,16282.34
2023-03-06,15382.53,16331.63,11284.13,18429.81,2229.09,11334.02,16385.31
2023-03-07,15377.5,16377.04,11329.48,18509.9,2222.82,11316.97,16499.46
2023-03-08,15435.8,16494.7,11376.62,18598.6,2229.13,11339.01,16611.92
2023-03-09,15528.25,16377.65,11296.56,18365.26,2228.0,11284.25,16487.84
2023-03-10,15515.19,16377.83,11335.71,18376.19,2225.42,11245.34,16523.1
2023-03-13,15545.34,16474.95,11407.75,18593.78,2231.92,11237.05,16719.01
2023-03-14,15450.87,16572.6,11488.49,18707.91,2238.83,11255.0,16875.13
2023-03-15,15456.9,16524.97,11578.2,18797.14,2250.4,11272.54,16946.5
2023-03-16,15441.83,16584.53,11451.97,18774.18,2240.35,11281.29,16891.09
2023-03-17,15495.09,16469.73,11643.44,18758.36,2245.27,11287.22,16758.7
2023-03-20,15440.82,16469.18,11610.51,18788.39,2248.68,11286.32,16690.97
2023-03-21,15448.86,16471.57,11780.43,18835.25,2242.48,11262.56,16651.07
2023-03-22,15448.86,16471.57,11780.43,18835.25,2242.48,11262.56,16651.07
2023-03-23,15448.86,16471.57,11780.43,18835.25,2242.48,11262.56,16651.07
2023-03-24,15425.75,16534.86,11703.91,18887.29,2243.91,11276.13,16586.83
2023-03-27,15264.94,16530.4,11717.92,18734.66,2228.1,11123.62,16641.16
2023-03-28,15249.87,16404.29,11644.68,18662.79,2215.2,11106.16,16615.68
2023-03-29,15163.44,16412.91,11561.91,18675.29,2202.29,11116.08,16550.36
2023-03-30,15169.47,16440.67,11494.64,18688.79,2202.4,11145.83,16490.35
2023-03-31,15137.31,16428.52,11428.7,18697.61,2201.18,11179.7,16507.43
2023-04-03,15051.89,16379.47,11301.07,18608.65,2191.66,11100.21,16450.15
2023-04-04,15064.95,16330.41,11278.69,18566.04,2187.07,11163.36,16412.41
2023-04-05,14987.57,16373.92,11300.29,18691.0,2178.27,11164.76,16444.56
2023-04-06,15007.67,16433.4,11422.23,18740.08,2181.98,11150.66,16577.57
2023-04-07,15007.67,16433.4,11422.23,18740.08,2181.98,11150.66,16577.57
2023-04-10,15017.72,16376.82,11429.01,18725.6,2183.32,11154.81,16603.34
2023-04-11,14979.52,16351.64,11338.67,18615.05,2179.54,11099.23,16546.47
2023-04-12,14962.44,16307.56,11238.97,18596.82,2172.94,11088.22,16540.39
2023-04-13,14940.33,16323.8,11164.5,18560.37,2170.68,11096.5,16554.38
2023-04-14,14865.96,16367.42,11176.57,18588.4,2162.86,11092.34,16643.48
2023-04-17,14739.33,16312.02,11149.27,18462.48,2153.93,11064.73,16613.31
2023-04-18,14846.86,16322.64,11077.27,18432.38,2161.74,11117.91,16635.14
2023-04-19,14846.86,16322.64,11077.27,18432.38,2161.74,11117.91,16635.14
2023-04-20,14846.86,16322.64,11077.27,18432.38,2161.74,11117.91,16635.14
2023-04-21,14846.86,16322.64,11077.27,18432.38,2161.74,11117.91,16635.14
2023-04-24,14846.86,16322.64,11077.27,18432.38,2161.74,11117.91,16635.14
2023-04-25,14846.86,16322.64,11077.27,18432.38,2161.74,11117.91,16635.14
